id,mode,scene,hierarchy,source_sha256,source_utf16_length,translation,review_status
serialized_53ee5a59563e06ab,exact,Map 0-1,*,f1b171df2a6ef01ef3cdfd1bc5ca9cd5a7c24c968f15cfe660a44b86f2d519d1,22,呃，我晚点再看。,approved
serialized_67637f5c8605d235,exact,Map 0-1,*,98aca75493fd12e57036a440fcde6e8cd9f2cb9580f24ae44c31467c42ca09c3,65,要是有人进来，我可以藏进这堆书里……,approved
serialized_640db98bdbad67fd,exact,Map 0-1,*,3bab6ce5cec8ae2f96d28777edc78832403d5b92f863287fa5185c6741be196c,76,糟糕，这些书真无聊！希望其他书别也这么没劲。,approved
serialized_d5df18cca71d4899,exact,Map 0-1,*,a4e1256cc912292cb4c8804de19e7378e286823ed4cd6e154c10366897f90abe,33,或者一条狡猾的狗，或者一只害羞的小猫。,approved
serialized_332b01561b832f8c,exact,Map 0-1,*,080509bc869aa2ee8dbf42848e852bd66d9fe63364042b5dc624f576b677b495,53,除非里面已经藏着一只害羞的蝙蝠。,approved
serialized_4c86006ad1f7c0bb,exact,Map 0-2,*,b1dcaa13ff109951a3ca7ac3147ee541fa45e531b24e224d27560ef58c4430be,91,<i>魔导师艾里斯顿——也许是魔法史上最伟大的系统学家和植物学家</i>.,approved
serialized_333a746f2484cca3,exact,Map 0-2,*,6215a9d0114017fd19be05afdc87ad1070f32991c9973df8b1cc6aac0c6ad920,59,啊……我觉得伊克斯在侧面刻了自己的画像。,approved
serialized_ab032beda4589fbc,exact,Map 0-2,*,df975c3182630750ee2f467e29b769680e830ab65f89df3a1f04807c1410a493,91,卡特·德斯雷恩——以太理论的先驱，火球术与许愿术等法术的创造者。,approved
serialized_df315a70ed58e61f,exact,Map 0-2,*,a74586f9605e6bffd09b15e1eebb2c488230d4684bd18e5692ebf63af0d581b0,70,不小心的话，碎裂的地板会把我的脚踝弄断。,approved
serialized_30c7a98f530ff0e2,exact,Map 0-2,*,947746d339657b96439a8429833f42668f1d738629b42b4d67893c9bee6b0357,47,我得小心<i>恐惧地砖</i>。,approved
serialized_0986af954cdd5e60,exact,Map 0-2,*,7ff4612e01df3d252c76659e60fdd8222eb1646d4ab49abf8a88eed543c89125,53,这座被破坏了，我看不清上面写的字。,approved
serialized_01589571cdaf46b9,exact,Map 0-3,*,2097cfc5048c1be19d608acd4afd40d7d0f08d5d77cb3673c7798682a1c92696,143,<i>许多历史学家认为，大战是巫师一族在过去一个半世纪发动的最血腥、最具毁灭性的战争。</i>,approved
serialized_93064ef99928e0fe,exact,Map 0-3,*,b9e040da2b2aadc8cc59d4d6edcad4321a5af55673f77bea51276ccc3cb0d13f,137,<i>尽管如此，这场冲突推动了大量进攻与实用魔法技术进步，其中最重要的有<i>……,approved
serialized_020fe662d4f83e88,exact,Map 0-3,*,6df3b06b02c5f0e650d594139cfacdb7f1580a57455b85ae4d8bfdf96c59889e,78,爸爸在仓库里有门战争火炮，下次我带来防身。,approved
serialized_99e195e35ed3e72b,exact,Map 0-3,*,494f387d0b947aa2ed9fb2476b0bca2467b85e7ba3d97792be2e845a37b4d896,41,哦哦哦……我最喜欢读战争故事了……,approved
serialized_d3b85586059d9425,exact,Map 0-4,*,920b9e1d22fdb4bed594dde45b0e502b34a263f9be283d86fcf0f119aedc478d,73,我敢说，他只是因为我们的球球队还在连败而生气。,approved
serialized_8e7ebb2370f9a4f4,exact,Map 0-4,*,8437ed9db812f64032043ab7ab47657df08b35fde41da6b4939b5689495e68a6,84,那是阶梯校长的画像！该死，他连在画布上都笑不出来。,approved
serialized_e51cff4e5157c119,exact,Map 1-1,*,4b21a8d743d043292d8791dc653f6c7041b9d4351398a92a10a2a0cf04f9df80,41,'<i>Guillemet 家族所有</i>',approved
serialized_59f02d61ce5719a4,exact,Map 1-1,*,f1eeabb6d7a0f621118cc473e3b2b47eb325eafc0600ce888bd6928f4b82c383,67,笼子锈得真厉害。韦兹古斯被困在这里多久了？,approved
serialized_3a67ad86fb9b450c,exact,Map 1-1,*,5560a78c4f4897a3d2756998467f0a3e31bb76f440b0dd59c50d5e9abe3a072d,72,灯亮着，但里面听不到人声。我不该待在这里。,approved
serialized_9f2f5c5a57cb3c5a,exact,Map 1-2,*,9dc347486dd1b37df78d9b93d1fcdd6fdd66e1af3813d06914e62150ba6aa296,104,这张垫子也是……上面的深色污渍臭气熏天，看起来清洁术施放得很仓促。,approved
serialized_bcd873fec2974fd8,exact,Map 1-2,*,93dac345023ffb515811090e47b7d17b5a8a85e2309f3dca2b385008ceb42ae1,57,既然我可以绕过去，这扇门摆在这里干什么？,approved
serialized_8e6467a46d84db9f,exact,Map 1-2,*,74887340568ea794ca34e0c3e7480839c924a29e0c68582d2e5b14dfe2c1e150,46,明明都是道具，为什么闻起来这么真实？,approved
serialized_16987cc2a38bc810,exact,Map 1-3A,*,40867c1ab8feb524a1bead3b8c71e78d455afaa048f3fdb8aa1ee958f661efa6,89,<i>谨以此纪念 P. 先生与 S. Guillemet 女士对国家的贡献</i>……,approved
serialized_187ebefd052ae042,exact,Map 1-3A,*,7c1e1f1ed64acba59423cf3589884e5237a5f84d3dbee0f7b251c6260eb3a8d1,102,我真羡慕你这只害羞的小猫。总有一天我会学会变形术，和你一起趴在那块石头上睡一整天。,approved
serialized_b678e640d50c4f30,exact,Map 1-3A,*,20ffed86230982cde4210b0bd285b5daa29ce142b94a796c79804a01fb79411b,139,这些骨头都做了标记，散得到处都是，我看不出原本属于多少人。也许和之前那扇门一样是假的。,approved
serialized_05730b344058b5ba,exact,Map 1-3A,*,94805aff869d5c7bace612524520adae5551fedb677df7f57b45195f5cf5e30c,29,这些罂粟花真漂亮！,approved
serialized_1494e531325224f3,exact,Map 1-3A,*,923f48e329f1a06fa743e5037067f9d65194ffe68362d8ace343f1fdb51d4a8c,38,他们和大战有关吗？,approved
serialized_9bc39e2047ae8b87,exact,Map 1-3B,*,8591fe284c846d3eb747b29030e8ef0bd849bd82b3eecafb3afc081ebd673330,33,"<i>她长眠于此, 我的金盏花</i>",approved
serialized_9345b7a38ac1499e,exact,Map 1-3B,*,10e7404e89c0400e309312cc36a43503ec0125975093803dbbc733ab0d474427,97,那些蘑菇看起来软软的，适合睡觉，但我可不想睡着时吸进孢子。,approved
serialized_b839b25447b1b012,exact,Map 1-4,*,473c1fb11913d6408313b1a80ab82c2b532d0bba9bd54d69c2de7eafc160878e,60,<i>唉，我受合同约束，不能只怪你。</i>,approved
serialized_4c873119744f07d6,exact,Map 1-4,*,7dffe0b2992203caab034e4b445f60b8488dd94f86788652ef22003d7f2857cb,63,<i>红黑墨田间，学者殒命，</i>,approved
serialized_5f120414c83dc7a6,exact,Map 1-4,*,dd49347213b1288350d0da2b58fe173a5e2d7271e13457466155a0a0ca121be7,76,<i>一人填剑，一人执笔——浮士德的交易便在其中</i>,approved
serialized_c9c92369cfc2ff0b,exact,Map 1-4,*,0fc030385a93da0a48f0d57ea61bf302644f273468c365823e6b3fe92fdf459b,69,<i>金库装满不义之财，时光却已借贷一空</i>,approved
serialized_44f07190d7482fb8,exact,Map 1-5A,*,d97e5094c4426e19ba160df422f8dda2517ad570dac716a8fc0994273c7e6874,137,<i>卡特·德斯雷恩——我见过最没创意的巫师。他还总是最受新生欢迎；我很差劲，所以我做不到。</i>,approved
serialized_73063c7a651a79a1,exact,Map 1-5A,*,2d850b06fb88381cc2d12ec836cbeb6a356a279a5ad1e0f28d2280576fbb3ea5,104,图书馆里的另一座雕像，<i>魔导师艾里斯顿——把太多时间花在几何和植物上。</i>,approved
serialized_abeb668cbffa76a8,exact,Map 1-5A,*,4e62e7e56878af124258e3ec117851f9c17cbfc44c7df0395fcc1178e7d0a317,58,如果前路被挡住，先点亮橙色，再点亮紫色。,approved
serialized_a496a2fe7110dbcd,exact,Map 1-5A,*,428428fa071cd58953a91d5d32527a70d3ef61f63cec6fac90ab91ba233f9004,47,牌子说得对，几何和生菜都糟透了。,approved
serialized_a81e4c2f69ad1604,exact,Map 1-5A,*,a525ee469be28e91d4417b9fc95a9d18333144f35c763d3aae7bc3ed2c716509,51,这是图书馆里的雕像之一……,approved
serialized_80bb62f614faee09,exact,Map 1-5A,*,3b0dc205d16a880181f73d9127c54e79b686880f31d418edd118524eeda10046,29,那是什么意思？,approved
serialized_2f427fee4760b754,exact,Map 1-5B,*,d97e5094c4426e19ba160df422f8dda2517ad570dac716a8fc0994273c7e6874,137,<i>卡特·德斯雷恩——我见过最没创意的巫师。他还总是最受新生欢迎；我很差劲，所以我做不到。</i>,approved
serialized_e1de5e0974e78d1a,exact,Map 1-5B,*,2d850b06fb88381cc2d12ec836cbeb6a356a279a5ad1e0f28d2280576fbb3ea5,104,图书馆里的另一座雕像，<i>魔导师艾里斯顿——把太多时间花在几何和植物上。</i>,approved
serialized_04806f8ae0eac835,exact,Map 1-5B,*,428428fa071cd58953a91d5d32527a70d3ef61f63cec6fac90ab91ba233f9004,47,牌子说得对，几何和生菜都糟透了。,approved
serialized_946045e414a6dea9,exact,Map 1-5B,*,be6cd97517eec6eb615a1f0539a4b7dd868df59b5314ad7179e2100531b2c6f3,72,这些不是课堂上学过的符文。大概不是什么重要东西。,approved
serialized_bb3ce620dcf9ea14,exact,Map 1-5B,*,a525ee469be28e91d4417b9fc95a9d18333144f35c763d3aae7bc3ed2c716509,51,这是图书馆里的雕像之一……,approved
serialized_b2e8b0a55e3073f7,exact,Map 1-6A,*,ab5e9283385b431c65eccd902e33c6a28944667a5bf06a59c43946dd212d7fd8,121,<i>哦，乔治……他们在学院里把你的名字糟蹋成什么样；那些系统学家脑中根本容不下综合思维。</i>,approved
serialized_91b3289a7cdffa64,exact,Map 1-6A,*,aba898f4188b1251d2aad0f00290257e7ed51f9bb7876444327e7788f5a7750d,35,被破坏的雕像上有张纸条……,approved
serialized_fe2c8cf304974e80,exact,Map 1-6A,*,336c753fa56ef0c9a9cc4355228abbfeb0e18604f72af8b52f6035174ad0ff0e,50,这一座比其他人描述的好看多了。,approved
serialized_1c7e4a7c7f0ab5dd,exact,Map 1-6B,*,0e694353a02c189ab673d2927a14c3d2df02cf36c9eafe28129645f8f96e3779,95,刚才有人在往池塘里撒花瓣玩吗？那人大概胳膊很短。,approved
serialized_5141fb97764389ad,exact,Map 1-7,*,829012ebc5e79fc66728404ac7c480c1a1b76472bcb6b740d559d96587b587bd,109,这些符号比之前的符文复杂多了。我现在没时间解读！,approved
serialized_8a605e2d41c32c46,exact,Map 1-7,*,bda0170a55da083296d93717b0c84d027ca7cae486eef91834a28d284a3cf0ff,74,这箱子可撑不住我和韦兹的重量！……笨猫头鹰……,approved
serialized_eb44bf1ce387038a,exact,Title Screen,Canvas/ExitButton/Text (TMP),d17d84a604994b722db37b35860b1ac7e8d9e43e725d0eb50702a9f7228a2999,4,退出,approved
serialized_efcc165ebb414b45,exact,Title Screen,Canvas/PlayButton/Text (TMP),436e61016e26fcb773b9725745cbbf0afe7f001ea26041a814a7712c2925c442,4,开始游戏,approved
serialized_029d9d415cface74,exact,Title Screen,Canvas/Version,dd167905de0defcaf72de673ee44c07431770d129ccffab286bd2edfdaf62396,7,版本,approved
serialized_47dd53aeb75499df,exact,Title Screen,Canvas/eula/Agree/Text (TMP),da288642c92f72d03736491651c8fcc459efba182bf95ad06d5977156fd83a63,5,同意,approved
serialized_0a02af593fbda9fe,exact,Title Screen,Canvas/eula/ExitButton/Text (TMP),d17d84a604994b722db37b35860b1ac7e8d9e43e725d0eb50702a9f7228a2999,4,退出,approved
serialized_84a9754bfc580015,exact,Title Screen,Canvas/eula/Image/Scroll View/Viewport/Text (TMP),acd7a1ede20fe522e4bf6a07d1617154e0f567abdec114984f2b6143d81ab750,11458,"在使用本产品前，请仔细阅读以下条款与条件。点击接受按钮并安装软件，即表示你同意受本协议约束并成为本协议的一方。如果你不同意本协议的全部条款，请点击表示不接受的按钮，不要安装本电子游戏。如适用，你可以将产品退回购买地点并获得全额退款。

本《最终用户许可协议》（以下简称“协议”）是你（“最终用户”或“你”）与 Half & Half Studios LLC（“公司”“我们”或“我们的”）之间，就使用 Erratum（“游戏”）达成的法律协议。安装、复制或以其他方式使用游戏，即表示你确认已阅读、理解并同意受本协议条款与条件约束。如果你不同意这些条款，请勿安装、访问或游玩游戏。

一、许可授予
公司授予你一项有限的、非独占、不可转让、可撤销的许可，允许你在自己拥有或控制的兼容设备上，以个人、非商业目的使用游戏及相关文档（“文档”）。在 Android 和 iOS 上的每次安装都需要单独购买。存档数据不会在平台之间转移。每台设备都需要使用不同账户。除本协议规定的其他限制外，你不得出租、租借、出借、分发、出售或再许可游戏或其中任何权利。你也不得将游戏安装在网络服务器上、以分时方式使用游戏，或以任何其他未经授权的方式使用。除此之外，游戏中可供人类阅读的代码（源代码）不授予你任何许可。除非下文另有规定，本协议不授予你对游戏和文档的专利、版权、商业秘密、商标或其他任何权利。

你同意，除本协议允许的范围外，你无权、无力或无授权对游戏进行任何修改。

二、所有权
游戏是许可使用而非出售。你同意公司拥有并持有游戏及任何文档以及其后续副本（无论形式或媒介）的全部权利、所有权和权益。游戏及任何文档中的所有权、所有权利和知识产权，包括对其进行的更正、增强或其他修改，均归公司所有。游戏及任何文档受版权法、其他知识产权法和国际条约保护。本协议未明确授予你的所有权利均由公司保留。

三、模组
a. 定义：模组是指最终用户修改游戏，以创建开发者原本未包含的新内容、功能或体验。
b. 指引与限制：模组的具体指引或限制将另行提供。（预留未来指引空间）
c. 模组收入：如果用户希望从模组中获利，必须向 halfandhalfstudiosofficial@gmail.com 提交书面请求。未经公司明确书面同意，公司保留关闭此类模组的权利。
d. 特权：制作模组是一项特权，而非权利。公司可自行决定移除、关闭或下架其认为不道德、贬损、诽谤、冒犯或不适当的任何模组。
e. 纳入模组的权利：公司保留将最终用户制作的任何模组纳入本游戏或其他电子游戏、产品当前或未来版本的权利，且无需向模组创作者支付任何版税。就许可使用其创作的模组而言，创作者不持有任何知识产权。

四、限制
你不得：
复制、修改或分发游戏或其任何组件；
对游戏进行逆向工程、反编译或反汇编；
未经公司事先书面同意，将游戏或其衍生物（无论由你还是他人制作）用于任何商业目的；
移除或更改游戏上的任何专有声明或标签；
利用游戏进行数据挖掘；
使用公司的任何知识产权训练人工智能机器；或
通过黑客或作弊获取无限货币或其他优势。

五、进出口限制
你负责遵守所有适用的法律、法规、规章和法律要求。你同意不违反美国或你进出口所在国家的任何适用法律或法规，进口或出口软件、任何文档（或其副本），或利用软件或文档的任何产品。如果你违反任何此类法律或法规，你同意使被许可方和许可方免于承担责任。

六、知识产权
a. 公司知识产权：游戏中的所有内容，包括但不限于画面、音乐和代码，均为公司或其许可方的知识产权。
b. 用户生成内容：公司保留自行决定关闭任何用户生成内容的权利。用户若要将公司的知识产权用于商业用途，必须取得公司的许可或同意。

七、期限与终止
公司保留在其自行判断认为必要的任何情况下终止你许可的权利。

如果许可未提前终止，本许可自你首次使用游戏之日起永久有效。你可以随时删除游戏和文档的所有实例，并销毁游戏、文档及其任何形式的副本和合并部分，以终止本许可。如果你未遵守本协议任何条款或条件、申请破产、资不抵债或进入接管程序，你对游戏的许可也会立即终止。终止后，你同意立即：（i）停止使用游戏和文档；（ii）删除和/或销毁游戏、文档及其所有副本；（iii）通过上述邮箱向公司书面证明所有游戏和文档副本均已删除或销毁。你同意，本协议提前终止时无权获得任何适用许可费的退款。

八、保证与免责声明
a. 一般免责声明：游戏按“现状”提供，不作任何明示或默示保证，包括但不限于适销性、特定用途适用性或不侵权的默示保证。
b. 责任限制：对于因你访问、使用或无法访问或使用游戏而产生的任何间接、附带、特殊、后果性或惩罚性损害，或利润、收入、数据、使用权、商誉或其他无形损失（无论直接或间接发生），公司不承担责任。
c. 非冒犯声明：公司无意通过其内容冒犯任何人。
d. 赔偿：对于因你违反本协议或使用游戏而产生的任何及所有索赔、责任、损害、损失、成本、费用或收费（包括合理律师费），你同意为 Half & Half Studios LLC 及其关联方、高管、董事、员工、代理人、志愿者、独立承包商、指定人员和许可方进行赔偿、抗辩并使其免受损害。在本协议中，“赔偿”指补偿任何损失或损害，包括但不限于偿还被赔偿方产生的任何费用。

九、争议解决
a. 仲裁：因本协议或游戏产生或与之相关的任何争议，应在公司选择的地点通过具有约束力的仲裁解决，仲裁律师由公司选择。最终用户须自行承担费用选择自己的律师。
b. 例外：公司保留直接向法院申请初步禁令以保护其知识产权的权利。在此情况下，适用新泽西州法律及适用的联邦法律；你同意接受新泽西州州法院或联邦法院的属人管辖，并放弃陪审团审判权。

十、救济限制
在任何情况下、依据任何法律理论，公司或其供应商、转售商均不对你或任何其他人承担任何性质的间接、特殊、附带或后果性损害责任，包括但不限于因使用或无法使用程序（无论是否因其中缺陷）而产生的商誉损失、利润损失、业务中断、停工、计算机故障或失灵，以及任何个人或商业损害或损失。即使公司已被告知可能发生此类损害，或此类损害可以合理预见，公司也不对任何损害负责，也不对任何其他方提出的索赔负责。在适用法律禁止此类限制的范围内，本责任限制不适用于因公司重大过失或故意不当行为导致的死亡或人身伤害责任。在任何情况下，公司的责任均不超过你为游戏支付的购买价。

十一、其他
a. 可分割性：如果本协议任何条款被认定无效或不可执行，其余条款仍完全有效。
b. 完整协议：本协议构成你与公司就使用游戏达成的完整协议，并取代此前所有协议。
c. 不可抗力：如果公司因其无法控制的原因（包括但不限于劳资纠纷、民众骚乱、战争、火灾、洪水、恶劣天气、政府法规或管制、公共卫生命令或隔离、意外事故、政府机关、罢工或天灾）未能或延迟履行义务，公司不承担责任，并可在延迟期间及其后合理时间内免除义务。
d. 歧义解释：在任何情况下，本协议的任何歧义均不得解释为不利于起草方。
e. 修订：公司保留随时修订或更新本协议的权利。用户将获通知此类变更，继续使用游戏即构成对修订条款的接受。
f. 弃权：公司未要求或延迟要求履行任何条款，不构成弃权。公司的所有弃权必须在每次个案中以书面形式作出并由指定代表签署；一次弃权不构成随后任何情况下的弃权。

十二、联系信息
如对本协议有任何问题或疑虑，请通过 halfandhalfstudiosofficial@gmail.com 联系我们。",approved
serialized_09ea6a290ca089c6,exact,Title Screen,Canvas/eula/Title,98e4a4ccc8b3ca907527613721ddfd4d5e6ed64f9b8d4e583719f2bee08b19a8,4,最终用户许可协议,approved
serialized_74cc410817fdfd1b,exact,Title Screen,Canvas/eula/description?,d2808ae3bf6a7b89fdb2b5e470644048b52692c87353f4a2fa664ae4418bd544,37,请阅读并接受以下内容：,approved
il_d563cde99780b715,prefix,*,*,8d8c6f914dd82c144271b8742b1f75e985cbb39acbf5784b86bd9d09828e3f11,7,……在 ,approved
collectible_12,prefix,*,*,03bf51c4fb494476f65ebdad41a557dbfb1580accba2bef89bebdd72b6ce9b4b,2139,"<i>一篇日记，满是遗迹中发现的符号和图形草图。</i>

不论是哪位建筑师或法师凿刻了这些石头，他对细节的关注都令人惊叹。探索时，我见到罕见的一幕：一座断裂的方尖碑，符文的一部分被削掉了。我原先以为这些符号只刻在石块的表层，但缺失的角落露出下方层层叠叠的符文矩阵。更奇怪的是，当某个符文亮起时，表面下方整列叠层铭文也随之亮起，说明它们属于同一铭文，而不是某种凿刻的交叉书写。这解释了我在转写这些符文时为何总是遇到麻烦：文字远比我最初以为的多。

作者制造每块石头时一定吃了不少苦。我独立测试发现，无论它们由何种物质构成，都比同等大小的钢铁更硬，比花岗岩更坚韧。即使使用现代工具，当今熟练法师也至少要花一天才能在表面凿出一道简单符文；然而这里的文字多得惊人，刻写它们仿佛只需羽毛笔！我看这些石头，就像蚂蚁看一只坏掉的怀表：机制复杂到凡人无法理解，由我们种族未知、比任何已知材料更坚硬耐候的物质制成，更糟的是还以同胞不可能复刻的方式层层叠加。

研究所竟如此忽视此类事，真让人费解。他们多么天真无知。如果每座方尖碑都有我在此发现的相同分层符文结构，那解读古代符文的兔子洞就比我预想的深得多。我也许还没挖到金子，但至少发现了通往金子的巨大洞穴系统。现在要做的，只是别迷路。",approved
collectible_10,prefix,*,*,75c3193324dd489a3e20f1bd2fafc85e9251e745893227a9814ed31f4f9b5509,1159,"<i>一篇日记，笔迹透出近乎狂热的兴奋。</i>

█████ ██ 日，19██——进一步记录

啊哈！我找到了错误的来源。我用这种确切方法在许多动物、数种材料和各种环境上进行测试。失败的根本原因一定是符文本身，也就是说，编码有误。也许是我把动物嵌入页边空间的方式有问题，也许是笔迹？等等，我想起来了，有一件事从未改变……或者说，是实体栏倒数第二个符文，那个带斜线的？我怀疑斜线不是独立符文，而是附加符号，会修改前后字符，但那就意味着……

就是这样！倒数第二个符文关系到生命状态，即‘持续感知’；斜线表示否定，也就是否定持续感知。‘持续感知’是误译！我本该译成‘意识’，这样斜线就意味着……啊啊啊，原来如此简单——我怎么会没注意到？！",approved
collectible_13,prefix,*,*,da6e3305100e8d2eb71ee74e804b98fc6c82876e4e033c49b5270164c86b5f69,1061,"<i>一篇散发恶臭的日记。</i>

我不在乎清洁工说什么，清理实验室本来就是他的工作。气味只是工作量中默认的一部分。哪个低贱又自以为是的穴居人，竟敢告诉我该如何处理实验？他清理园丁和验尸官留下的东西时没意见，偏偏轮到我就成了问题。废料多又怎样，这是科学的代价！不喜欢就去别处工作！

不过，行政部门最近到底怎么回事？先是我的实验助手说他们不愿再为野生动物购买更多网子；接着大学‘验尸官’对‘尸体带来的开销感到困惑’；最后校长不断告诉我‘桌上铺满脓血时，我看起来很可怕’！他们难道看不出来吗？我有事情要做……没有理由阻止我做现在正在做的事。不过我理解他们可能会担心，地穴最近确实溢出了。那天是满月。",approved
collectible_06,prefix,*,*,2d91fa226a087ad231d0b1746aa905676f6e3cc063a3da82d5623fdc277c1f52,1223,"<i>一篇日记，旁边画着一道由奥术符号组成、周围长满地衣的古老符文。</i>

█████ ██ 日，19██——苔藓与树木

我注意到地衣似乎从来不会遮住符文。它们覆盖石头的其他部分，却从不覆盖朝前的一面。即使是那些被破坏、符文缺角、中心空洞的石头，真菌也不在那里生长。符文的神圣几何结构必定阻止了它们。但这意味着符文承载的力量仍在其中，只是经过数千年的遗弃后被部分沥干。现在我得想办法驾驭它。

符文似乎依赖材质；把它们抄在羊皮纸上还不够，必须赋予与原材料相同的本质。但究竟是什么危险之物，需要用石头把它封起来？金属不行吗？水晶为何被采用，一定有其道理。它们的结构无可挑剔，其中被增强的东西一定极其活跃，因为容器如此坚固。我必须继续深入。

这已经危险地接近真正的学术材料了。呸！既然要困在这里，不如好好利用，至少别做作业。",approved
collectible_04,prefix,*,*,e6ac730e7c94fd1d1ca004958e0dc03c75f82f213e2e49a4b3d09b1445b20759,1009,"<i>一篇日记，旁边画着一朵小而美丽的枯萎花朵。</i>

█████ ██ 日，19██——常年泥土芬芳

气味是件古怪的东西，能把你卷入从没想过自己记得的回忆。谁能想到，等待下雨竟比雨本身更令人悲伤；但事实就是如此。

她曾经很喜欢下雨。水洼、溪流、青蛙，以及降水让其他一切焕发生机的地方，都是她最喜欢优雅漫步的环境。她也喜欢闪电——它和她一样充满活力、变化无常，只是那是好的一面。尽管闪电优美，却拥有强大的力量，而力量总是有人追求。

学院知道她很有天赋，也知道她很投入。祖国召唤时，他们知道她会回应。

生命的闪电击中了她，却像释放的能量一样，连同目标一起消失，远去……落地。我再也不喜欢雷声轰鸣。关于雨的记忆……令人不快。",approved
collectible_03,prefix,*,*,0ce9152abef65948d9ae5c6ee4b6d4649717c9ad3164f17be693bae98038c9d9,1720,"<i>一篇书写极其工整的日记。纸页上画着精细的餐具套装和一名穿军官制服的年轻人。</i>

19██ 年 5 月 ██ 日——餐具套装

餐具套装真是充满感情的东西。难清洗，难收纳，还经常损坏。就为了享有稍微精致一点的盘子？我以前总觉得这有点奇怪。

不过以前是这样。后来我渐渐明白，事情不止于此。母亲喜欢烘焙，她的母亲、她的母亲的母亲也一样。一代又一代的蛋糕饕客，用相似却各不相同的简陋厨具辛勤劳作。

但最后，她会得到一张派、一块蛋糕，或其他温热而高热量的食物；这就是餐具套装派上用场的时候。周日派不能用普通厨具盛放，它必须是特殊的、跨世代的，甚至跨越家族的。坐下来，用几百年前祖先用过的同一套餐具进食，她就能点燃家族心中的火焰。

比阿特丽斯和阿诺德被征召时，我知道我们要过一阵子才能再次吃到周日派。我当时正在接受教育，因此免于征召，虽然那同样是为战争服务。我的家离学院很远，却不幸地靠近边境。

外国大法师来盘问我们时，说他们无视母亲的感受都算客气了。他们知道我藏着东西，知道我掌握国家机密。等我赶到时，母亲已经死了。餐具套装碎成了千万片。父亲、比阿特丽斯和阿诺德也不会回来了。我对此确信无疑。",approved
collectible_05,prefix,*,*,6339e87cd28c618cc1cf9d6242272b9f4541a21a609cf763fc8f15f5523e5e29,1238,"<i>一篇书写极其工整的日记。纸页上画着精细的餐具套装和一名穿军官制服的年轻人。</i>

19██ 年 5 月 ██ 日——储藏难题

学院那种恶毒地追逐将我的研究变现的做法，真叫我厌恶。上周他们问我能不能把东西储存在以太里，我回答说可以，但不实用。三天前，我看见学徒试图通过边缘囚禁，把一只小动物塞进我的工作簿。现在校长竟厚颜无耻地问我，把活体材料囚在页边空间里是否具备可扩展性。

我知道校长最大的连任承诺是‘永久解决储存问题’，而巧合的是，ARCHMAGE 的预算困境随着校长羽笔一挥就消失了。所有人突然都对我的研究感兴趣起来——两年前他们还在嘲笑它。把我当傻子吗？如果校长以为能贿赂学校官员，让魔法解决他的政治难题，那他显然既不尊重 ARCHMAGE 的创校原则，也不尊重这里工作的研究者。

好吧，奥德斯坦校长，我给你一个解决方案！等着瞧吧！！！！",approved
collectible_09,prefix,*,*,b80ed8431487174c1f778aff4f1322e32742920c537dc7fbfed4a1b25001b0e4,539,"<i>一块长方形的长满苔藓的石头。上面似乎刻着铭文。你靠近后，字母发光并显现出文字；以下是你能抄下的内容：</i>

符文比握凿之手活得更久
见证那不再文明的时光
毁灭过后只剩废墟伫立
一片永远蒙羞之地的骨骸
出口只向寻觅之人显现
其余的人困在往昔回忆中哭泣
过去的卑劣无法挽回
眼见屠戮，实难说谁赢了",approved
collectible_01,prefix,*,*,112fe8751393955d84348d0e446ae229ca663804679e63a6240435be0c6ac744,338,"<i>一张边缘起皱的纸质宣传册，上面画着学生和教授们在城堡前合影。上面写着：</i>

A.R.C.H.M.A.G.E：无出其右，也无处不在。
施法、治愈、魔法、炼金、符文与以太研究学院，始建于 597 年

冠军之家！（还记得我们在 1869 年赢过的那次吗！）",approved
collectible_07,prefix,*,*,9c043d605a94bc0f73e2606c1d73dfee81c3fd3e42229b2c8c0b6d5ed39d80c8,878,"<i>一系列观察古代符文的笔记，第一页忠实重现了一组符文。涂鸦看起来近乎疯狂。</i>

《魔法书解码》第 7 号

写下这些东西的人真是自负。他们以为除了自己没人需要解析这种废话。我是说，甚至一条注释都没有！这怎么能接受？我的学生都有比这更好的笔迹，可这些符文蕴含的力量远超他们最疯狂的想象。我们的先祖何其不负责任。

这是一道把某物困进另一物的法术，但如何做到、为什么要做，我还不确定。可用信息太少了，而且那还建立在我的翻译正确的前提上——这不太可能。我必须继续挖掘。这也许就是我需要的突破。

从本质上不同的语言里解出语法……到底是什么变态才会喜欢这个？！",approved
